age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
21,State-gov,96625,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Female,0.0,0,40,United-States,<=50K
36,Private,94182,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,4110.0,0,40,United-States,<=50K
30,Self-emp-not-inc,132947,10th,6,Never-married,Other-service,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
24,Private,148054,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
31,Private,105192,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,30,United-States,<=50K
48,State-gov,128418,Some-college,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0,45,United-States,<=50K
52,Self-emp-not-inc,27583,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,3.0,0,45,United-States,<=50K
42,Federal-gov,103010,HS-grad,8,Divorced,Adm-clerical,Unmarried,White,Male,3.0,0,40,United-States,<=50K
50,Private,119632,Some-college,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
47,Private,95918,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,4.0,1902,40,United-States,>50K
47,Private,110322,HS-grad,8,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,3875.0,0,40,United-States,<=50K
38,Private,107302,HS-grad,8,Divorced,Other-service,Not-in-family,White,Male,4.0,0,35,United-States,<=50K
33,Private,122839,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
32,Private,154274,Some-college,9,Never-married,Other-service,Not-in-family,White,Male,2.0,0,60,United-States,<=50K
57,Private,107117,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0.0,0,40,United-States,<=50K
29,Private,200438,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,2.0,0,40,United-States,<=50K
56,Self-emp-not-inc,133472,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,3869.0,0,50,United-States,<=50K
21,Private,177162,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,2.0,0,20,United-States,<=50K
54,Private,219039,Assoc-voc,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,30,United-States,<=50K
48,Private,112280,7th-8th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
23,Local-gov,128164,Masters,13,Never-married,Prof-specialty,Own-child,White,Female,4.0,0,8,United-States,<=50K
37,Local-gov,143447,Masters,13,Divorced,Prof-specialty,Unmarried,White,Female,1.0,0,50,United-States,<=50K
25,Self-emp-not-inc,214773,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0,60,United-States,<=50K
27,Private,113218,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0,40,United-States,<=50K
27,Private,45152,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0,30,United-States,<=50K
28,Private,180229,10th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,45,United-States,<=50K
27,Private,54210,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
72,Private,75554,Masters,13,Widowed,Prof-specialty,Not-in-family,White,Male,0.0,0,60,United-States,<=50K
22,Private,168118,Some-college,9,Never-married,Sales,Own-child,White,Female,0.0,0,40,United-States,<=50K
38,State-gov,152849,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0,40,United-States,<=50K
39,Private,106354,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0,40,United-States,<=50K
41,Private,91407,Some-college,9,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0,40,United-States,<=50K
28,Self-emp-not-inc,210546,Doctorate,15,Never-married,Exec-managerial,Not-in-family,White,Male,3.0,0,60,United-States,>50K
27,Private,188303,Assoc-acdm,11,Divorced,Other-service,Not-in-family,White,Male,4.0,0,40,United-States,<=50K
52,Private,228510,Some-college,12,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0,50,United-States,<=50K
17,Private,219299,Some-college,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0,40,United-States,<=50K
38,Private,152749,11th,7,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0,40,United-States,<=50K
31,Private,124914,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
21,Private,179800,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,2.0,0,40,United-States,<=50K
17,Private,111055,HS-grad,8,Never-married,Other-service,Own-child,Black,Female,4.0,0,40,United-States,<=50K
26,Local-gov,102217,9th,3,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,2.0,0,40,Philippines,<=50K
50,Local-gov,106637,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0,50,United-States,>50K
20,Private,78685,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
52,Private,84897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1.0,0,40,United-States,<=50K
17,Local-gov,194682,HS-grad,8,Never-married,Other-service,Own-child,White,Female,0.0,0,40,United-States,<=50K
23,Private,138922,Assoc-acdm,11,Never-married,Sales,Own-child,White,Male,1.0,0,40,United-States,<=50K
26,Private,175033,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
28,Private,81424,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5.0,0,40,United-States,<=50K
50,State-gov,82613,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,50,United-States,>50K
21,Private,205989,HS-grad,8,Never-married,Sales,Own-child,White,Female,0.0,0,15,United-States,<=50K
62,?,150748,10th,6,Divorced,?,Not-in-family,White,Female,0.0,0,10,United-States,<=50K
27,Private,118062,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,60,United-States,<=50K
64,Private,92238,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40,United-States,<=50K
59,Self-emp-not-inc,28030,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2.0,0,40,United-States,<=50K
38,Private,63751,Assoc-acdm,13,Divorced,Prof-specialty,Not-in-family,White,Female,1.0,0,50,United-States,<=50K
48,Federal-gov,94983,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23.0,0,40,United-States,>50K
58,Local-gov,202902,Some-college,9,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0,40,United-States,<=50K
56,Private,110247,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,5.0,0,40,United-States,<=50K
42,Private,89652,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,>50K
34,Private,111721,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,45,United-States,>50K
56,Private,115471,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2.0,0,40,United-States,>50K
23,Private,196446,Some-college,9,Never-married,Other-service,Not-in-family,White,Male,1.0,0,40,United-States,<=50K
35,Private,154385,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
27,Private,128107,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0.0,0,40,United-States,<=50K
30,Private,87448,Some-college,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,4.0,0,40,United-States,<=50K
52,Local-gov,104860,Some-college,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0,38,United-States,<=50K
57,Private,121578,Doctorate,15,Divorced,Prof-specialty,Not-in-family,White,Female,15.0,0,40,United-States,<=50K
44,Private,118450,Some-college,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,1.0,0,40,United-States,<=50K
54,Private,163143,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,40,United-States,<=50K
62,Private,159036,Some-college,10,Divorced,Sales,Not-in-family,White,Male,1.0,0,40,United-States,<=50K
27,State-gov,124322,Some-college,12,Never-married,Adm-clerical,Own-child,Black,Female,1.0,0,40,United-States,<=50K
19,Local-gov,92156,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
20,Private,86006,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0.0,0,20,United-States,<=50K
19,Private,208863,Some-college,10,Never-married,Sales,Own-child,Black,Male,2.0,0,20,United-States,<=50K
58,Self-emp-not-inc,117133,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.0,0,60,United-States,<=50K
26,Private,173657,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
23,Private,118269,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,1.0,0,60,United-States,<=50K
51,Private,173669,Some-college,9,Married-civ-spouse,Tech-support,Wife,White,Female,3.0,0,40,United-States,>50K
21,Private,75067,Some-college,9,Never-married,Other-service,Not-in-family,Black,Female,0.0,0,40,United-States,<=50K
55,Self-emp-not-inc,90538,9th,4,Divorced,Other-service,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
50,Private,81823,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3.0,0,40,United-States,<=50K
41,Federal-gov,96042,Assoc-voc,15,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0,40,United-States,>50K
25,Local-gov,209337,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0.0,0,50,United-States,<=50K
25,Private,221229,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2.0,0,45,United-States,>50K
43,Federal-gov,92496,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3.0,0,40,United-States,<=50K
31,Private,124151,10th,3,Divorced,Farming-fishing,Unmarried,White,Male,1.0,0,40,United-States,<=50K
56,Private,101192,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0,40,Philippines,>50K
25,Private,248017,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0,40,Mexico,<=50K
57,Self-emp-not-inc,185112,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3445.0,0,60,United-States,>50K
60,Private,159324,11th,6,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,60,United-States,<=50K
57,Private,102205,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,4403.0,0,40,United-States,<=50K
43,Private,151607,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0,40,United-States,<=50K
37,Private,132311,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,3.0,0,40,United-States,<=50K
17,Local-gov,217921,HS-grad,9,Never-married,?,Own-child,White,Female,0.0,0,40,United-States,<=50K
60,Self-emp-not-inc,128689,Prof-school,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0,10,United-States,<=50K
49,Private,45455,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
45,Self-emp-inc,76881,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,40,United-States,>50K
55,Private,100832,7th-8th,3,Divorced,Sales,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
47,State-gov,152962,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,3364.0,0,40,United-States,<=50K
65,Self-emp-not-inc,44209,HS-grad,8,Divorced,Other-service,Unmarried,White,Female,1.0,0,20,United-States,<=50K
44,Self-emp-not-inc,116882,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
23,Private,109291,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,2.0,0,40,United-States,<=50K
29,Private,226186,10th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0,40,Mexico,<=50K
19,Private,112710,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,1.0,0,20,United-States,<=50K
56,Private,217242,HS-grad,4,Divorced,Transport-moving,Not-in-family,White,Male,5.0,0,40,United-States,<=50K
59,?,137482,Masters,13,Never-married,?,Not-in-family,White,Male,1.0,0,20,United-States,<=50K
38,Private,127991,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1.0,0,60,United-States,<=50K
46,Private,119608,Some-college,13,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0,50,United-States,>50K
36,Private,104762,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0,50,United-States,>50K
23,Private,139501,11th,10,Never-married,Machine-op-inspct,Own-child,White,Female,1.0,0,40,United-States,<=50K
61,Private,113936,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,10.0,0,40,United-States,<=50K
47,Private,131286,Masters,13,Divorced,Exec-managerial,Not-in-family,White,Male,1.0,0,40,United-States,>50K
35,Private,169935,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,6.0,0,40,United-States,<=50K
54,Self-emp-not-inc,114987,HS-grad,8,Married-civ-spouse,Other-service,Wife,White,Female,1.0,0,40,United-States,<=50K
49,Private,84476,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
56,Private,183880,Assoc-voc,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977,60,United-States,>50K
35,Private,122345,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,1.0,0,40,United-States,>50K
63,Private,155511,Assoc-voc,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
49,Private,126471,10th,5,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,2.0,0,40,United-States,<=50K
70,?,118899,11th,6,Married-civ-spouse,?,Husband,White,Male,2.0,0,20,United-States,<=50K
28,Private,100317,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,45,United-States,<=50K
26,Local-gov,200363,Assoc-voc,11,Never-married,?,Not-in-family,White,Female,1.0,0,40,United-States,<=50K
29,Private,152851,Assoc-acdm,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0,50,United-States,<=50K
53,Federal-gov,157063,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,>50K
51,Federal-gov,113137,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
48,Private,124322,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,60,United-States,<=50K
67,Private,105025,10th,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,1.0,0,40,United-States,>50K
29,Private,176409,Some-college,9,Married-civ-spouse,Tech-support,Husband,White,Male,1.0,0,40,United-States,<=50K
34,Private,153261,Some-college,10,Separated,Adm-clerical,Unmarried,White,Male,1.0,0,40,United-States,<=50K
24,Private,73280,Masters,13,Never-married,Prof-specialty,Own-child,White,Male,0.0,0,40,United-States,<=50K
30,Private,125607,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Female,2.0,0,40,United-States,<=50K
41,Self-emp-inc,151080,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,60,United-States,<=50K
19,Private,117282,HS-grad,8,Never-married,Sales,Own-child,White,Male,0.0,0,20,United-States,<=50K
48,Private,169160,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,2.0,0,30,United-States,<=50K
47,Private,116307,HS-grad,8,Divorced,Sales,Not-in-family,White,Male,1.0,0,60,United-States,<=50K
50,Private,82097,HS-grad,4,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0,50,United-States,<=50K
24,State-gov,42644,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4.0,0,40,United-States,<=50K
25,Private,56559,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
47,Private,55159,HS-grad,8,Divorced,Other-service,Not-in-family,White,Female,3.0,0,30,United-States,<=50K
54,Private,97216,Some-college,9,Divorced,Sales,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
35,Private,200545,10th,5,Divorced,Sales,Not-in-family,White,Male,0.0,0,50,United-States,<=50K
47,Private,125643,Assoc-voc,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1.0,0,40,United-States,>50K
36,Private,98642,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,50,United-States,>50K
51,Private,91750,9th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0,50,United-States,<=50K
21,Private,230339,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0,40,United-States,<=50K
27,Private,72951,HS-grad,8,Separated,Handlers-cleaners,Not-in-family,White,Male,0.0,0,50,United-States,<=50K
33,Private,88542,Assoc-acdm,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,>50K
63,Private,165231,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,40,United-States,<=50K
22,Local-gov,191291,HS-grad,4,Never-married,Other-service,Other-relative,White,Male,1.0,0,40,United-States,<=50K
25,Private,184227,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,2.0,0,40,United-States,<=50K
18,Private,191540,HS-grad,8,Never-married,Other-service,Own-child,White,Female,0.0,0,20,United-States,<=50K
43,Private,147303,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,40,United-States,>50K
47,Private,120356,7th-8th,3,Widowed,Other-service,Unmarried,Black,Female,0.0,0,40,United-States,<=50K
58,Private,147554,HS-grad,8,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
47,Self-emp-not-inc,87356,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,2.0,0,35,United-States,<=50K
42,Local-gov,123592,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
25,Private,94304,Some-college,12,Never-married,Sales,Not-in-family,White,Male,1.0,0,40,United-States,<=50K
36,Self-emp-not-inc,111020,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,40,United-States,<=50K
41,Private,116948,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3.0,0,40,United-States,<=50K
30,Private,190451,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,45,United-States,>50K
46,Private,106453,Masters,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0,40,United-States,>50K
27,Private,303310,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,>50K
30,Private,88577,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
66,Private,183884,7th-8th,2,Divorced,Sales,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
27,Private,166720,HS-grad,8,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
37,Private,416636,9th,3,Separated,Craft-repair,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
28,Local-gov,164879,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,40,United-States,<=50K
44,Private,116909,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,3.0,0,40,United-States,>50K
40,Local-gov,148358,11th,7,Separated,Other-service,Unmarried,Black,Female,3.0,0,40,United-States,<=50K
18,State-gov,33126,HS-grad,8,Never-married,Other-service,Own-child,White,Male,0.0,0,40,United-States,<=50K
18,Private,116138,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0,20,United-States,<=50K
50,Private,158897,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0.0,0,40,United-States,<=50K
50,Private,115597,HS-grad,8,Divorced,Transport-moving,Not-in-family,White,Male,1.0,0,40,United-States,<=50K
45,Private,141836,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,50,United-States,>50K
26,Local-gov,196173,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,2.0,0,40,United-States,<=50K
32,Private,157836,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,30,United-States,<=50K
30,Private,69328,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
26,Private,80270,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,2.0,0,60,United-States,<=50K
24,Local-gov,176676,Some-college,12,Never-married,?,Own-child,White,Male,0.0,0,30,United-States,<=50K
44,Private,101589,7th-8th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,1.0,0,40,United-States,>50K
30,Local-gov,201748,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,3.0,0,40,United-States,>50K
24,Private,127659,Some-college,10,Never-married,Sales,Unmarried,White,Female,1.0,0,40,United-States,<=50K
53,Private,158035,Assoc-acdm,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902,40,United-States,>50K
60,Private,179492,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,>50K
62,Private,194340,HS-grad,8,Widowed,Sales,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
33,Private,84815,HS-grad,8,Married-civ-spouse,Sales,Own-child,White,Male,3.0,0,60,United-States,<=50K
63,Private,129302,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2.0,0,20,United-States,<=50K
20,Private,128351,HS-grad,8,Never-married,Handlers-cleaners,Own-child,White,Male,1.0,0,40,United-States,<=50K
49,Private,133329,9th,3,Widowed,Machine-op-inspct,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
19,Private,196537,Some-college,9,Never-married,Sales,Own-child,White,Male,0.0,0,40,United-States,<=50K
36,Private,103537,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3.0,0,50,United-States,<=50K
30,Private,189915,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0,40,United-States,>50K
60,Private,166524,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Female,0.0,0,45,United-States,<=50K
26,Private,213278,Some-college,9,Separated,Other-service,Unmarried,White,Female,2.0,0,40,United-States,<=50K
66,Private,53887,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6926.0,0,60,United-States,>50K
19,Private,214477,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
62,Self-emp-not-inc,139003,Assoc-acdm,11,Married-civ-spouse,Other-service,Husband,Black,Male,1.0,0,20,United-States,<=50K
45,Self-emp-not-inc,217280,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,2.0,0,40,United-States,>50K
33,Private,196002,Assoc-voc,10,Never-married,Craft-repair,Not-in-family,White,Male,3.0,0,40,United-States,<=50K
32,Private,115489,Assoc-voc,10,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0,40,United-States,<=50K
61,?,124842,9th,3,Divorced,?,Unmarried,Black,Female,2635.0,0,40,United-States,<=50K
41,Private,133865,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
73,Self-emp-inc,149761,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,14615.0,0,40,United-States,>50K
66,Private,164226,7th-8th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,1.0,0,40,United-States,<=50K
46,Self-emp-not-inc,93874,11th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0,40,United-States,<=50K
26,Local-gov,124505,Masters,13,Never-married,Prof-specialty,Own-child,White,Female,2.0,0,20,United-States,<=50K
22,Private,114470,HS-grad,8,Never-married,Sales,Own-child,White,Male,0.0,0,40,United-States,<=50K
23,?,76550,HS-grad,8,Never-married,?,Not-in-family,White,Female,1.0,0,40,United-States,<=50K
19,?,178424,Assoc-acdm,12,Never-married,?,Own-child,White,Male,2.0,0,30,United-States,<=50K
53,Private,124239,HS-grad,8,Widowed,Adm-clerical,Not-in-family,White,Female,3.0,0,40,United-States,<=50K
34,Private,110846,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,3.0,0,40,United-States,<=50K
63,Private,187147,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Male,2.0,0,40,United-States,<=50K
23,?,193120,Bachelors,13,Never-married,?,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
49,Private,86999,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,1.0,0,40,United-States,<=50K
29,Private,86435,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,45,United-States,<=50K
69,Private,132876,HS-grad,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,15,United-States,<=50K
32,Private,93424,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0,50,United-States,<=50K
61,Local-gov,171639,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,1.0,0,45,United-States,>50K
44,Self-emp-inc,131829,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,1.0,0,40,United-States,<=50K
39,Local-gov,107690,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0,40,United-States,<=50K
22,Private,154012,Assoc-acdm,11,Never-married,Adm-clerical,Own-child,White,Female,3.0,0,30,United-States,<=50K
57,Self-emp-not-inc,200674,10th,3,Never-married,?,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
23,Private,95646,HS-grad,8,Never-married,Other-service,Not-in-family,White,Male,0.0,0,20,United-States,<=50K
48,State-gov,107524,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,1.0,0,50,United-States,>50K
46,Local-gov,85682,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
27,State-gov,186589,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,>50K
40,?,92276,12th,15,Never-married,?,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
54,Self-emp-not-inc,149148,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0,60,United-States,<=50K
35,Private,109855,Some-college,9,Divorced,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
22,Local-gov,106822,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,0,40,United-States,<=50K
33,Private,259529,HS-grad,4,Never-married,Craft-repair,Other-relative,White,Male,0.0,0,40,United-States,<=50K
46,Federal-gov,116681,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.0,0,50,United-States,>50K
49,Private,89257,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,4.0,0,60,United-States,>50K
25,Private,102022,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0,40,United-States,<=50K
23,Private,114464,Assoc-voc,10,Never-married,Machine-op-inspct,Unmarried,White,Female,1.0,0,40,United-States,<=50K
29,Private,124241,Assoc-acdm,11,Divorced,Handlers-cleaners,Other-relative,White,Female,0.0,0,40,United-States,<=50K
49,Private,195010,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,>50K
43,Private,160860,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
42,Private,130671,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,1.0,0,40,United-States,<=50K
