User ID,Gender,Age,EstimatedSalary,Purchased
2532,Female,73,48,1
2533,Male,73,27,1
2534,Female,74,2,1
2535,Male,21,78,0
2536,Female,22,48,1
2537,Male,91,89,1
2538,Female,4,65,0
2539,Male,54,31,1
2540,Male,12,99,0
2541,Female,65,21,0
2542,Female,12,96,0
2543,Male,20,71,1
2544,Female,13,46,1
2545,Male,26,57,1
2546,Male,65,74,0
2547,Male,97,9,0
2548,Female,5,48,1
2549,Male,46,54,1
2550,Male,74,27,0
2551,Female,35,32,1
2552,Female,25,14,1
2553,Male,47,97,0
2554,Female,0,7,0
2555,Female,21,37,0
2556,Male,7,15,0
2557,Female,2,99,0
2558,Male,4,82,1
2559,Male,56,77,0
2560,Male,34,98,0
2561,Male,54,15,1
2562,Male,22,87,1
2563,Male,79,31,0
2564,Male,21,42,1
2565,Male,2,51,1
2566,Female,79,15,0
2567,Male,52,58,0
2568,Female,23,38,1
2569,Male,94,35,0
2570,Female,45,10,1
2571,Male,61,41,1
2572,Male,18,87,1
2573,Male,27,67,1
2574,Female,82,45,0
2575,Male,9,99,0
2576,Female,69,41,1
2577,Male,98,2,0
2578,Female,23,60,1
2579,Female,71,18,0
2580,Male,30,99,0
2581,Female,9,77,0
2582,Male,82,27,0
2583,Male,20,64,0
2584,Male,80,23,1
2585,Male,86,22,0
2586,Male,17,79,0
2587,Male,92,22,0
2588,Male,92,61,0
2589,Male,44,13,1
2590,Female,17,82,1
2591,Female,41,24,1
2592,Male,9,96,0
2593,Female,23,37,1
2594,Female,77,93,1
2595,Female,71,92,1
2596,Male,90,89,0
2597,Female,26,69,0
2598,Female,19,39,0
2599,Female,67,60,0
2600,Male,56,62,0
2601,Male,8,47,1
2602,Female,46,80,0
2603,Male,72,35,1
2604,Male,2,92,0
2605,Female,5,7,1
2606,Male,14,2,1
2607,Male,33,88,0
2608,Male,68,95,1
2609,Female,97,9,1
2610,Female,65,43,1
2611,Male,51,49,0
2612,Female,43,40,1
2613,Female,3,56,0
2614,Male,52,85,0
2615,Male,88,52,1
2616,Female,4,66,1
2617,Male,26,93,0
2618,Female,30,20,0
2619,Female,36,51,1
2620,Female,46,62,0
2621,Male,73,98,1
2622,Male,7,78,1
2623,Male,28,44,0
2624,Female,14,4,0
2625,Female,57,28,1
2626,Female,31,99,1
2627,Female,40,34,0
2628,Male,65,51,0
2629,Male,85,68,0
2630,Female,21,21,0
2631,Female,95,33,1
2632,Male,82,79,1
2633,Male,31,81,0
2634,Female,97,34,0
2635,Female,6,34,1
2636,Female,28,100,1
2637,Female,88,86,1
2638,Female,84,76,0
2639,Male,28,90,1
2640,Female,17,32,0
2641,Female,39,2,1
2642,Female,16,32,0
2643,Female,58,33,1
2644,Female,1,9,0
2645,Male,53,71,1
2646,Female,69,23,0
2647,Female,55,71,1
2648,Male,56,11,0
2649,Male,99,86,0
2650,Female,36,35,0
2651,Male,31,24,0
2652,Male,65,73,0
2653,Female,95,85,1
2654,Female,96,46,1
2655,Male,18,23,1
2656,Female,30,43,0
2657,Female,14,23,1
2658,Male,85,88,0
2659,Female,95,6,1
2660,Male,32,20,1
2661,Female,11,100,1
2662,Male,78,46,0
2663,Male,15,32,1
2664,Male,7,42,0
2665,Female,71,19,1
2666,Male,74,64,1
2667,Female,62,62,1
2668,Female,84,4,0
2669,Female,33,85,0
2670,Female,18,56,0
2671,Male,42,31,0
2672,Female,27,48,0
2673,Male,24,71,0
2674,Female,69,49,0
2675,Male,67,12,0
2676,Female,29,17,0
2677,Female,30,29,1
2678,Female,95,51,1
2679,Female,34,3,0
2680,Female,26,30,1
2681,Female,67,90,1
2682,Female,23,45,0
2683,Female,72,23,1
2684,Male,24,97,1
2685,Female,6,81,1
2686,Female,74,18,0
2687,Female,99,93,0
2688,Male,43,66,0
2689,Male,52,20,0
2690,Male,90,48,1
2691,Male,45,21,0
2692,Female,100,62,1
2693,Female,79,100,0
2694,Female,18,29,1
2695,Male,3,68,1
2696,Female,92,41,0
2697,Female,63,61,0
2698,Male,58,30,0
2699,Female,63,2,0
2700,Male,39,8,0
2701,Female,94,76,0
2702,Female,5,6,1
2703,Male,47,42,0
2704,Male,22,45,1
2705,Female,51,51,0
2706,Male,49,89,0
2707,Female,73,36,1
2708,Female,12,23,0
2709,Male,32,0,0
2710,Female,79,1,1
2711,Male,32,42,0
2712,Female,35,26,0
2713,Male,60,48,0
2714,Male,62,48,1
2715,Female,92,72,0
2716,Male,90,18,1
2717,Male,99,18,0
2718,Male,82,13,0
2719,Female,44,7,1
2720,Female,51,3,1
2721,Male,56,20,1
2722,Male,92,54,1
2723,Male,8,50,1
2724,Male,49,66,1
2725,Male,48,56,0
2726,Female,55,80,1
2727,Female,22,78,0
2728,Male,62,57,1
2729,Female,95,12,1
2730,Male,57,40,0
2731,Male,85,57,1
2732,Male,34,82,0
2733,Female,55,19,1
2734,Female,41,66,0
2735,Female,64,68,0
2736,Male,43,87,0
2737,Male,11,22,1
2738,Male,8,41,1
2739,Female,23,60,0
2740,Female,56,12,0
2741,Female,85,65,1
2742,Female,56,18,0
2743,Male,55,82,0
2744,Female,93,3,0
2745,Male,8,63,0
2746,Male,21,21,0
2747,Female,76,39,0
2748,Female,43,8,0
2749,Female,9,65,1
2750,Female,75,41,0
2751,Female,33,32,1
2752,Male,45,54,1
2753,Male,51,48,0
2754,Female,88,18,0
2755,Female,71,31,1
2756,Male,85,98,1
2757,Female,29,100,0
2758,Male,87,51,1
2759,Male,66,60,1
2760,Male,42,98,0
2761,Male,37,15,0
2762,Female,70,20,0
2763,Male,20,17,1
2764,Female,49,39,0
2765,Female,100,66,0
2766,Female,38,77,0
2767,Female,85,62,1
2768,Female,41,100,0
2769,Female,81,12,0
2770,Male,32,47,1
2771,Male,47,34,1
2772,Male,82,93,0
2773,Female,27,19,0
2774,Male,75,48,0
2775,Female,85,9,0
2776,Male,72,27,0
2777,Male,62,69,0
2778,Female,87,37,0
2779,Male,40,87,1
2780,Female,83,62,0
2781,Female,20,24,1
2782,Female,91,57,1
2783,Male,6,10,0
2784,Female,41,74,1
2785,Female,92,8,1
2786,Male,75,3,0
2787,Male,6,80,0
2788,Male,80,28,0
2789,Female,31,53,1
2790,Male,45,38,0
2791,Female,71,25,1
2792,Male,36,36,0
2793,Male,25,8,0
2794,Female,29,56,0
2795,Female,46,94,0
2796,Female,69,10,1
2797,Male,57,36,1
2798,Female,63,85,1
2799,Male,72,39,0
2800,Male,68,28,0
2801,Female,33,49,1
2802,Female,37,99,1
2803,Female,1,33,1
2804,Female,23,43,1
2805,Male,49,91,0
2806,Male,12,28,0
2807,Female,1,65,1
2808,Female,71,94,1
2809,Male,92,46,0
2810,Male,8,30,0
2811,Male,46,78,1
2812,Female,36,65,0
2813,Female,48,32,1
2814,Male,56,10,0
2815,Female,41,90,1
2816,Male,88,13,1
2817,Female,64,10,1
2818,Male,98,60,0
2819,Female,45,61,1
2820,Female,45,21,0
2821,Male,15,48,1
2822,Male,39,87,0
2823,Male,2,76,0
2824,Male,42,35,1
2825,Female,11,93,0
2826,Male,68,16,1
2827,Female,95,9,1
2828,Male,70,12,0
2829,Male,60,14,1
2830,Male,66,44,1
2831,Female,57,13,0
2832,Female,74,92,0
2833,Female,100,10,0
2834,Male,42,26,1
2835,Male,45,92,0
2836,Female,81,62,1
2837,Female,76,0,1
2838,Female,17,91,0
2839,Male,47,71,1
2840,Male,53,45,1
2841,Female,7,51,1
2842,Male,75,52,0
2843,Female,26,69,1
2844,Female,22,11,1
2845,Female,100,65,0
2846,Male,91,50,0
2847,Male,76,84,1
2848,Female,71,95,1
2849,Female,82,29,1
2850,Male,63,61,1
2851,Female,81,8,0
2852,Female,54,96,1
2853,Female,7,27,1
2854,Female,54,32,0
2855,Male,71,45,0
2856,Female,8,46,0
2857,Female,84,94,1
2858,Male,49,53,1
2859,Female,11,74,0
2860,Male,88,52,0
2861,Female,50,91,0
2862,Male,26,47,0
2863,Female,13,68,0
2864,Male,44,10,1
2865,Female,12,88,1
2866,Female,75,43,0
2867,Male,78,100,0
2868,Male,19,0,0
2869,Male,34,53,0
2870,Female,18,25,0
2871,Female,60,4,0
2872,Male,65,6,1
2873,Male,31,26,0
2874,Female,69,5,0
2875,Male,51,95,0
2876,Male,8,48,0
2877,Male,32,52,1
2878,Male,6,42,1
2879,Male,33,58,0
2880,Male,0,16,0
2881,Male,3,58,1
2882,Male,63,18,0
2883,Female,41,63,1
2884,Male,53,62,1
2885,Male,47,9,1
2886,Female,58,41,1
2887,Female,69,92,0
2888,Female,44,2,1
2889,Female,98,94,0
2890,Male,1,90,0
2891,Male,11,72,1
2892,Female,13,21,1
2893,Female,12,90,1
2894,Female,76,27,0
2895,Male,17,39,1
2896,Female,59,44,0
2897,Female,41,7,0
2898,Male,52,62,1
2899,Male,89,67,0
2900,Female,35,100,0
2901,Male,26,35,0
2902,Female,55,24,0
2903,Female,62,17,0
2904,Male,98,41,0
2905,Female,53,25,1
2906,Female,72,90,0
2907,Female,42,99,0
2908,Male,71,86,0
2909,Male,13,16,0
2910,Male,8,11,0
2911,Female,26,87,1
2912,Male,83,52,1
2913,Female,47,0,0
2914,Female,57,50,0
2915,Female,30,86,1
2916,Female,75,77,1
2917,Male,54,48,0
2918,Female,56,2,0
2919,Female,49,35,1
2920,Female,99,65,0
2921,Female,19,0,0
2922,Male,22,45,0
2923,Female,100,21,0
2924,Female,19,10,0
2925,Female,47,70,1
2926,Female,50,94,1
2927,Female,98,52,0
2928,Male,73,100,0
2929,Male,43,97,0
2930,Male,18,43,0
2931,Female,52,69,1
2932,Male,5,79,0
2933,Female,26,34,0
2934,Female,15,9,1
2935,Female,31,28,0
2936,Male,11,41,0
2937,Female,2,86,0
2938,Female,55,3,1
2939,Male,42,2,1
2940,Female,78,88,0
2941,Female,12,70,1
2942,Female,74,5,1
2943,Female,71,55,0
2944,Male,22,45,0
2945,Male,55,66,1
2946,Female,79,78,0
2947,Female,52,6,0
2948,Male,67,68,1
2949,Male,79,13,1
2950,Female,96,18,1
2951,Male,2,34,1
2952,Male,25,52,0
2953,Female,59,43,0
2954,Male,6,43,1
2955,Male,13,86,1
2956,Male,76,95,1
2957,Male,94,100,1
2958,Male,89,29,0
2959,Male,46,60,1
2960,Female,1,5,0
2961,Female,55,96,1
2962,Female,79,27,0
2963,Male,51,38,1
2964,Male,72,38,1
2965,Female,91,21,0
2966,Male,64,61,1
2967,Female,43,27,0
2968,Male,36,26,1
2969,Female,59,27,1
2970,Female,92,28,0
2971,Female,42,22,0
2972,Female,43,89,1
2973,Female,83,97,1
2974,Female,34,70,1
2975,Male,69,92,0
2976,Male,98,78,1
2977,Male,34,8,1
2978,Female,65,39,1
2979,Male,96,54,0
2980,Female,0,53,0
2981,Male,63,78,1
2982,Female,2,10,1
2983,Female,69,35,1
2984,Male,57,19,0
2985,Female,76,33,1
2986,Female,1,15,0
2987,Female,7,80,1
2988,Male,39,53,1
2989,Female,34,70,1
2990,Male,95,44,0
2991,Female,88,16,0
2992,Female,78,17,1
2993,Female,56,58,1
2994,Female,51,93,0
2995,Female,95,24,0
2996,Female,21,31,1
2997,Male,83,99,0
2998,Male,31,100,1
2999,Female,87,14,1
3000,Female,48,74,1
3001,Female,49,28,1
3002,Female,60,7,1
3003,Male,61,56,1
3004,Male,99,90,1
3005,Male,50,62,1
3006,Female,32,39,0
3007,Male,64,29,1
3008,Male,20,12,1
3009,Female,72,100,0
3010,Male,43,76,1
3011,Male,69,100,0
3012,Male,40,65,0
3013,Female,25,17,0
3014,Male,70,99,0
3015,Female,18,33,0
3016,Female,87,92,0
3017,Male,69,29,1
3018,Male,74,57,1
3019,Male,99,88,1
3020,Male,53,90,0
3021,Male,50,33,1
3022,Male,20,72,1
3023,Female,64,41,1
3024,Female,45,56,1
3025,Female,95,85,0
3026,Male,7,18,1
3027,Male,80,55,0
3028,Male,99,72,1
3029,Female,81,51,0
3030,Female,62,17,0
3031,Male,55,19,1
3032,Female,80,66,0
3033,Female,20,39,1
3034,Female,35,59,1
3035,Male,35,19,0
3036,Female,23,37,0
3037,Male,88,52,0
3038,Female,57,13,0
3039,Female,10,27,0
3040,Female,21,80,1
3041,Male,84,17,1
3042,Male,91,78,1
3043,Male,20,23,0
3044,Male,84,26,1
3045,Male,82,92,1
3046,Male,19,23,0
3047,Female,74,100,0
3048,Male,71,1,1
3049,Female,42,60,1
3050,Male,63,87,0
3051,Male,95,77,0
3052,Male,78,75,1
3053,Male,93,14,0
3054,Male,51,1,0
3055,Female,31,49,0
3056,Male,33,17,0
3057,Female,94,42,0
3058,Male,33,9,1
3059,Male,29,16,0
3060,Female,8,11,0
3061,Female,35,75,1
3062,Male,6,38,0
3063,Female,72,6,0
3064,Male,34,69,1
3065,Female,74,56,0
3066,Female,62,28,1
3067,Female,58,73,0
3068,Female,50,46,1
3069,Male,24,42,1
3070,Female,61,57,1
3071,Female,25,39,1
3072,Female,94,36,0
3073,Female,73,9,0
3074,Female,52,4,0
3075,Female,30,87,0
3076,Female,43,96,1
3077,Male,98,13,1
3078,Male,27,32,1
3079,Male,7,67,0
3080,Female,25,47,1
3081,Male,80,93,1
3082,Female,52,81,0
3083,Female,52,24,1
3084,Male,66,72,0
3085,Female,54,4,0
3086,Female,30,7,1
3087,Male,4,94,0
3088,Female,72,19,0
3089,Male,20,75,1
3090,Female,47,4,0
3091,Female,97,67,1
3092,Male,61,53,0
3093,Female,70,66,1
3094,Male,29,9,1
3095,Female,70,81,1
3096,Male,36,28,0
3097,Male,90,96,1
3098,Female,33,94,1
3099,Male,84,35,0
3100,Female,79,68,1
3101,Female,56,20,0
3102,Female,11,47,0
3103,Male,15,100,1
3104,Male,21,94,1
3105,Female,91,29,1
3106,Female,43,36,1
3107,Female,82,59,0
3108,Female,10,36,0
3109,Female,12,88,0
3110,Male,48,9,0
3111,Female,2,78,0
3112,Female,75,51,0
3113,Male,6,4,1
3114,Female,97,79,0
3115,Female,87,9,1
3116,Male,94,95,0
3117,Female,61,53,1
3118,Female,63,91,0
3119,Female,26,19,1
3120,Male,42,37,1
3121,Male,88,83,1
3122,Female,3,17,0
3123,Female,84,10,1
3124,Male,87,59,1
3125,Male,75,14,0
3126,Female,4,60,0
3127,Male,53,48,1
3128,Male,43,27,1
3129,Female,70,82,1
3130,Male,93,5,0
3131,Male,74,45,0
3132,Female,88,4,0
3133,Female,58,40,1
3134,Female,85,98,1
3135,Male,73,69,1
3136,Male,38,9,0
3137,Female,74,33,1
3138,Female,73,84,0
3139,Male,37,40,1
3140,Female,75,87,0
3141,Female,19,43,0
3142,Female,100,52,1
3143,Female,47,79,1
3144,Female,53,7,0
3145,Male,60,45,0
3146,Male,46,38,0
3147,Female,29,48,1
3148,Female,28,24,0
3149,Male,39,87,0
3150,Male,70,69,0
3151,Male,2,76,1
3152,Male,9,84,0
3153,Female,99,12,1
3154,Female,8,92,1
3155,Female,8,35,1
3156,Female,3,85,0
3157,Female,80,5,0
3158,Female,72,38,0
3159,Male,73,52,1
3160,Female,27,81,1
3161,Female,23,55,0
3162,Female,27,65,1
3163,Female,58,51,0
3164,Male,26,12,1
3165,Male,27,8,1
3166,Male,64,67,1
3167,Male,65,61,1
3168,Female,22,36,0
3169,Female,31,13,0
3170,Male,18,87,1
3171,Male,25,71,0
3172,Male,68,39,1
3173,Male,48,53,0
3174,Female,76,94,0
3175,Female,50,36,0
3176,Male,0,46,1
3177,Female,44,72,0
3178,Male,83,74,0
3179,Male,54,5,0
3180,Male,31,39,1
3181,Female,4,2,1
3182,Male,89,19,1
3183,Female,45,57,0
3184,Female,92,3,0
3185,Female,21,55,1
3186,Female,38,88,0
3187,Male,23,74,1
3188,Female,55,86,0
3189,Female,30,1,0
3190,Male,100,19,0
3191,Male,96,28,1
3192,Male,43,29,1
3193,Female,100,97,1
3194,Female,15,22,1
3195,Male,28,7,0
3196,Female,9,8,0
3197,Female,38,41,1
3198,Male,77,93,1
3199,Female,26,83,0
3200,Male,67,22,1
3201,Male,39,72,1
3202,Male,99,49,1
3203,Female,24,71,0
3204,Female,99,64,0
3205,Female,25,28,0
3206,Female,100,69,0
3207,Male,73,19,0
3208,Male,24,7,0
3209,Female,88,60,1
3210,Male,17,59,0
3211,Male,34,38,1
3212,Female,63,89,1
3213,Female,58,5,0
3214,Male,21,35,1
3215,Female,85,88,0
3216,Male,23,10,1
3217,Female,74,60,1
3218,Male,15,73,1
3219,Male,37,36,0
3220,Female,94,58,1
3221,Male,6,21,1
3222,Male,94,16,1
3223,Female,33,45,0
3224,Female,72,100,1
3225,Female,75,80,1
3226,Female,31,6,1
3227,Male,29,53,0
3228,Male,90,41,1
3229,Male,37,25,0
3230,Male,9,34,0
3231,Male,95,67,1
3232,Female,53,22,0
3233,Male,81,93,0
3234,Male,89,52,1
3235,Female,18,24,1
3236,Male,98,49,1
3237,Female,72,33,1
3238,Female,74,99,1
3239,Female,0,88,1
3240,Male,33,38,0
3241,Female,93,75,0
3242,Female,75,62,0
3243,Female,98,35,1
3244,Male,81,88,0
3245,Male,75,57,0
3246,Female,79,7,1
3247,Female,81,100,1
3248,Male,69,11,0
3249,Male,11,0,0
3250,Male,2,36,1
3251,Male,26,5,0
3252,Male,40,9,0
3253,Female,25,69,0
3254,Female,75,42,1
3255,Male,12,14,1
3256,Female,86,86,1
3257,Male,84,38,1
3258,Male,32,33,1
3259,Female,57,35,1
3260,Male,54,8,0
3261,Male,1,95,0
3262,Female,53,2,1
3263,Male,19,55,0
3264,Female,78,36,0
3265,Male,43,60,1
3266,Female,83,20,1
3267,Female,73,19,1
3268,Female,49,30,1
3269,Male,36,73,0
3270,Female,34,20,0
3271,Female,6,33,1
3272,Female,21,98,0
3273,Male,37,90,1
3274,Male,82,82,0
3275,Female,80,100,0
3276,Female,70,50,0
3277,Male,79,35,0
3278,Male,38,62,0
3279,Male,77,74,1
3280,Male,57,75,0
3281,Female,20,69,1
3282,Male,1,58,0
3283,Male,48,92,1
3284,Male,46,100,1
3285,Male,53,75,1
3286,Male,30,54,1
3287,Female,33,80,0
3288,Male,71,35,1
3289,Female,51,84,0
3290,Female,51,98,1
3291,Male,46,76,1
3292,Female,94,3,1
3293,Male,85,61,0
3294,Female,46,38,1
3295,Male,67,71,0
3296,Male,25,11,1
3297,Male,41,85,0
3298,Male,86,85,1
3299,Male,65,78,0
3300,Female,99,11,1
3301,Female,64,1,0
3302,Female,35,12,1
3303,Female,76,42,0
3304,Male,22,23,1
3305,Male,61,69,1
3306,Male,61,48,0
3307,Male,20,37,1
3308,Male,46,12,0
3309,Female,48,51,1
3310,Male,92,82,1
3311,Female,77,24,0
3312,Female,5,20,0
3313,Female,18,16,0
3314,Female,13,15,0
3315,Male,70,14,0
3316,Male,94,36,1
3317,Female,69,87,0
3318,Female,86,35,0
3319,Male,33,20,0
3320,Female,68,54,0
3321,Female,14,10,0
3322,Male,62,71,0
3323,Female,46,61,0
3324,Female,37,39,1
3325,Female,76,21,1
3326,Female,43,65,1
3327,Female,70,10,0
3328,Male,40,93,1
3329,Male,27,27,0
3330,Male,43,52,1
3331,Male,3,99,0
3332,Male,17,32,0
3333,Male,47,7,1
3334,Female,48,38,0
3335,Male,76,46,0
3336,Male,47,54,0
3337,Male,31,22,0
3338,Male,15,20,1
3339,Male,81,68,0
3340,Male,11,86,0
3341,Male,41,100,0
3342,Female,1,32,1
3343,Male,22,64,1
3344,Male,55,83,1
3345,Male,5,16,0
3346,Male,67,43,1
3347,Female,17,73,1
3348,Female,49,67,1
3349,Female,24,80,1
3350,Male,59,79,0
3351,Male,51,81,1
3352,Male,81,76,1
3353,Male,85,34,0
3354,Male,58,43,0
3355,Male,0,56,0
3356,Male,82,24,1
3357,Female,81,64,0
3358,Female,28,48,1
3359,Female,15,32,0
3360,Female,100,8,0
3361,Male,100,99,1
3362,Female,44,15,0
3363,Female,95,34,1
3364,Female,65,24,0
3365,Female,14,84,1
3366,Female,32,44,0
3367,Male,48,87,0
3368,Female,2,47,1
3369,Female,20,82,1
3370,Female,8,5,0
3371,Female,17,53,1
3372,Male,54,66,0
3373,Male,83,52,1
3374,Male,34,21,1
3375,Female,72,100,0
3376,Female,87,91,0
3377,Female,86,75,0
3378,Male,89,76,0
3379,Male,63,62,1
3380,Male,77,46,0
3381,Male,47,13,1
3382,Female,14,26,1
3383,Male,56,43,1
3384,Male,40,97,0
3385,Female,54,41,1
3386,Male,80,12,1
3387,Male,38,38,0
3388,Male,25,18,0
3389,Male,57,41,1
3390,Male,88,27,1
3391,Male,81,5,1
3392,Female,63,60,0
3393,Female,37,10,0
3394,Female,94,95,1
3395,Female,65,65,1
3396,Female,9,26,0
3397,Female,59,21,1
3398,Female,1,23,0
3399,Male,24,53,1
3400,Male,37,85,0
3401,Male,24,79,0
3402,Male,60,48,1
3403,Male,81,36,1
3404,Male,70,1,1
3405,Male,78,55,1
3406,Female,88,86,1
3407,Male,87,71,0
3408,Female,37,61,0
3409,Male,28,46,1
3410,Female,2,73,1
3411,Male,84,72,0
3412,Female,56,12,1
3413,Male,79,60,1
3414,Female,29,91,1
3415,Male,79,3,0
3416,Male,8,21,1
3417,Male,18,77,0
3418,Female,95,53,0
3419,Male,72,38,1
3420,Male,59,100,0
3421,Female,94,58,0
3422,Female,47,52,1
3423,Female,80,99,0
3424,Male,5,65,1
3425,Female,44,52,0
3426,Male,86,80,0
3427,Female,36,74,1
3428,Female,46,13,0
3429,Female,13,8,1
3430,Female,15,69,0
3431,Male,72,54,1
3432,Female,31,83,0
3433,Male,89,50,0
3434,Male,45,34,0
3435,Female,21,95,1
3436,Female,80,38,0
3437,Female,34,82,0
3438,Male,9,70,1
3439,Male,9,14,0
3440,Female,93,31,1
3441,Female,30,44,0
3442,Female,10,32,1
3443,Male,35,31,0
3444,Female,56,81,0
3445,Female,46,64,1
3446,Male,94,20,0
3447,Female,27,10,0
3448,Male,53,82,0
3449,Female,68,35,1
3450,Female,81,95,0
3451,Male,57,54,1
3452,Female,45,29,0
3453,Male,10,96,1
3454,Female,44,44,0
3455,Male,23,14,1
3456,Male,81,80,0
3457,Female,39,32,0
3458,Male,61,92,0
3459,Female,54,54,0
3460,Female,26,78,0
3461,Female,57,39,0
3462,Female,89,51,1
3463,Male,50,57,0
3464,Female,91,24,0
3465,Female,23,16,0
3466,Female,33,21,1
3467,Male,30,11,1
3468,Male,40,37,1
3469,Female,36,34,1
3470,Female,91,33,0
3471,Female,80,22,0
3472,Female,83,16,0
3473,Female,53,36,1
3474,Male,25,64,0
3475,Male,8,26,0
3476,Female,29,77,0
3477,Female,57,89,1
3478,Male,79,78,0
3479,Male,64,31,0
3480,Male,51,32,1
3481,Female,60,25,0
3482,Male,55,7,1
3483,Female,11,63,0
3484,Female,86,76,1
3485,Female,98,16,1
3486,Male,89,40,0
3487,Female,40,5,1
3488,Male,96,41,1
3489,Male,54,45,1
3490,Male,93,85,0
3491,Male,68,26,0
3492,Male,53,73,0
3493,Female,39,54,1
3494,Male,56,72,0
3495,Female,73,69,1
3496,Female,67,92,0
3497,Female,74,18,1
3498,Female,22,28,0
3499,Female,28,36,1
3500,Female,88,43,0
3501,Male,86,90,0
3502,Female,4,4,0
3503,Male,84,68,1
3504,Male,84,71,0
3505,Male,62,56,0
3506,Male,93,66,1
3507,Male,52,10,0
3508,Female,14,93,1
3509,Female,68,58,1
3510,Male,87,8,1
3511,Male,3,25,1
3512,Male,57,38,1
3513,Male,50,16,1
3514,Female,87,15,0
3515,Male,6,42,0
3516,Male,74,3,1
3517,Male,78,54,1
3518,Female,12,20,1
3519,Male,18,30,1
3520,Female,63,90,0
3521,Male,88,51,0
3522,Female,72,18,1
3523,Male,28,71,1
3524,Female,22,28,1
3525,Male,56,83,0
3526,Male,8,30,1
3527,Female,82,65,0
3528,Female,13,85,0
3529,Male,27,98,1
3530,Male,52,69,1
3531,Male,50,68,1
3532,Female,78,34,1
3533,Female,15,54,1
3534,Female,9,90,1
3535,Female,50,49,0
3536,Male,95,23,0
3537,Female,11,5,1
3538,Female,93,30,0
3539,Male,73,24,1
3540,Female,8,33,0
3541,Male,47,28,0
3542,Female,1,8,1
3543,Male,25,59,1
3544,Male,77,96,1
3545,Male,54,89,0
3546,Male,64,8,1
3547,Male,96,9,0
3548,Male,73,26,0
3549,Female,96,70,1
3550,Male,50,87,1
3551,Male,59,42,1
3552,Female,51,31,1
3553,Female,89,28,0
3554,Female,83,79,0
3555,Female,62,68,0
3556,Female,99,95,0
3557,Male,64,85,1
3558,Female,100,77,0
3559,Male,35,24,0
3560,Male,89,62,0
3561,Female,40,60,0
3562,Male,46,96,0
3563,Male,62,88,0
3564,Female,29,68,0
3565,Male,57,26,0
3566,Female,100,100,0
3567,Female,55,53,1
3568,Female,99,19,0
3569,Female,93,66,1
3570,Male,20,85,1
3571,Male,54,69,0
3572,Female,82,30,0
3573,Male,64,4,0
3574,Female,1,26,1
3575,Male,22,94,1
3576,Male,47,15,1
3577,Female,18,11,0
3578,Female,8,89,1
3579,Male,47,38,1
3580,Male,21,53,0
3581,Male,46,73,1
3582,Male,82,24,0
3583,Female,76,89,1
3584,Male,15,54,0
3585,Male,93,67,1
3586,Male,79,54,0
3587,Female,50,90,0
3588,Female,7,34,0
3589,Male,23,23,1
3590,Male,95,95,0
3591,Female,21,66,1
3592,Male,14,72,0
3593,Male,61,75,1
3594,Male,25,98,0
3595,Female,82,99,1
3596,Male,68,73,1
3597,Male,95,57,0
3598,Male,97,58,0
3599,Female,63,77,0
3600,Female,70,41,0
3601,Male,33,63,0
3602,Male,22,14,1
3603,Male,73,7,0
3604,Male,23,79,1
3605,Male,87,35,1
3606,Female,95,54,1
3607,Female,14,29,0
3608,Male,41,45,0
3609,Female,9,66,0
3610,Male,100,56,0
3611,Female,24,18,1
3612,Female,67,96,0
3613,Male,5,75,0
3614,Female,63,32,1
3615,Female,74,61,0
3616,Female,28,52,0
3617,Female,95,6,1
3618,Male,22,9,1
3619,Female,72,44,1
3620,Male,74,11,0
3621,Male,85,100,1
3622,Female,30,41,1
3623,Male,82,96,1
3624,Male,57,85,0
3625,Male,94,83,1
3626,Male,92,26,0
3627,Male,31,89,0
3628,Female,94,63,0
3629,Male,32,39,1
3630,Male,41,41,1
3631,Female,28,62,1
3632,Female,68,32,0
3633,Female,65,57,0
3634,Female,98,5,1
3635,Female,98,90,1
3636,Male,22,25,1
3637,Male,70,32,1
3638,Male,89,81,0
3639,Male,83,4,1
3640,Male,9,69,1
3641,Male,98,100,1
3642,Female,86,51,0
3643,Female,41,17,1
3644,Female,59,50,0
3645,Male,56,12,1
3646,Male,53,12,0
3647,Female,28,1,0
3648,Female,23,50,0
3649,Female,4,56,0
3650,Male,87,0,1
3651,Female,17,87,0
3652,Female,62,6,0
3653,Female,8,10,1
3654,Female,73,73,0
3655,Male,65,48,1
3656,Female,95,85,0
3657,Female,15,91,1
3658,Female,81,55,1
3659,Female,69,80,1
3660,Female,7,91,1
3661,Male,66,38,0
3662,Male,27,78,0
3663,Male,98,43,0
3664,Female,70,44,1
3665,Female,24,74,0
3666,Female,100,29,0
3667,Female,12,27,1
3668,Male,53,28,0
3669,Male,13,86,1
3670,Female,93,84,1
3671,Male,29,96,1
3672,Female,81,76,1
3673,Male,74,57,1
3674,Female,40,29,0
3675,Female,27,49,1
3676,Male,30,67,1
3677,Male,98,47,1
3678,Male,24,75,0
3679,Male,66,22,1
3680,Female,58,73,0
3681,Male,9,55,1
3682,Female,63,92,1
3683,Male,6,17,0
3684,Female,5,22,0
3685,Female,43,70,1
3686,Male,6,79,1
3687,Female,58,19,0
3688,Female,33,90,0
3689,Male,10,87,1
3690,Female,14,59,0
3691,Female,88,79,1
3692,Female,9,84,1
3693,Female,22,49,0
3694,Female,40,53,0
3695,Male,2,45,0
