age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
21.0,Private,114931.0,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,3782.0,190.0,7.0,cxfpzvonlnup,<=50K
33.0,Private,145821.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,3362.0,90.0,52.0,ujiqgi,<=50K
29.0,Self-emp-inc,114980.0,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,2814.0,46.0,61.0,otyqfshalliz,<=50K
49.0,Private,176368.0,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,4019.0,1.0,40.0,kggzjeh,<=50K
66.0,Private,26785.0,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,2061.0,217.0,43.0,tfgzqthvygmyr,<=50K
49.0,Private,377382.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,153.0,30.0,40.0,rtnnamtxljish,<=50K
52.0,Local-gov,129539.0,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,4012.0,140.0,39.0,xdhpxmpxlswmq,>50K
29.0,Private,311588.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,952.0,107.0,40.0,dirlgcablxbyx,<=50K
48.0,Private,114892.0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,1938.0,83.0,38.0,scdaojlzxunis,<=50K
23.0,Private,103487.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,1788.0,117.0,30.0,qeoxlxbmshvm,<=50K
55.0,Private,166353.0,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,617.0,17.0,31.0,jjqsedjcwkmi,<=50K
38.0,Private,247805.0,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,1754.0,211.0,37.0,gvffprghbhfg,<=50K
32.0,Private,312120.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,885.0,107.0,38.0,oiinyqvvlaoa,<=50K
55.0,?,133348.0,Some-college,10,Never-married,?,Not-in-family,White,Female,3080.0,3.0,16.0,bxwvk,<=50K
33.0,State-gov,320721.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3267.0,91.0,38.0,ypazxhgtijsyw,<=50K
43.0,Local-gov,205237.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,68.0,165.0,40.0,lofqahibampjt,<=50K
19.0,?,205364.0,HS-grad,9,Never-married,?,Unmarried,Black,Male,2282.0,68.0,38.0,zxbqcf,<=50K
41.0,Private,360006.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,2770.0,162.0,38.0,zrxmshmngjsry,<=50K
45.0,Private,124039.0,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,4358.0,167.0,72.0,dyejeqifcwxin,<=50K
31.0,Private,328929.0,11th,7,Never-married,Other-service,Not-in-family,White,Male,2480.0,52.0,37.0,afmskctoprage,<=50K
82.0,Self-emp-not-inc,77134.0,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,402.0,211.0,17.0,ccnzjypsolkpa,<=50K
22.0,?,112285.0,Some-college,10,Never-married,?,Own-child,White,Male,259.0,6.0,36.0,nokskxzcndlo,<=50K
40.0,Private,341779.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4311.0,188.0,40.0,vuwpbybaarfuj,>50K
55.0,Private,354608.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,8954.0,112.0,38.0,fgrgekcosykus,>50K
24.0,Private,198241.0,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,4292.0,33.0,35.0,esvdqjrtnbzn,<=50K
31.0,Self-emp-not-inc,230785.0,Masters,14,Never-married,Tech-support,Own-child,White,Female,1311.0,56.0,54.0,fjvymcjpdamq,<=50K
24.0,Local-gov,230656.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,3240.0,129.0,40.0,cugrwoxdaanw,<=50K
29.0,Private,81000.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,479.0,61.0,32.0,aoioirjzbbcpv,<=50K
28.0,Private,155224.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,4133.0,183.0,47.0,ocqbqh,<=50K
19.0,Private,350844.0,11th,7,Never-married,Handlers-cleaners,Other-relative,Black,Male,1668.0,48.0,19.0,qndekgkmbmtmd,<=50K
65.0,?,196325.0,Preschool,1,Married-civ-spouse,?,Husband,White,Male,4776.0,84.0,37.0,nwxxlbjozkomy,<=50K
34.0,Private,138229.0,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,2357.0,110.0,36.0,oosiwoddnyvxh,<=50K
61.0,Private,176017.0,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,25165.0,2470.0,39.0,ibekqqobuzad,>50K
18.0,Private,31934.0,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,4545.0,179.0,38.0,afjvcuxnrkkmg,<=50K
56.0,Self-emp-not-inc,163334.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3128.0,57.0,82.0,mkbapqpzwtri,>50K
22.0,Private,246038.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,1435.0,19.0,39.0,mmuxmnstllkgw,<=50K
51.0,State-gov,234289.0,1st-4th,2,Divorced,Other-service,Unmarried,White,Female,184.0,34.0,36.0,zyemowsphqmyr,>50K
31.0,Private,134571.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,1883.0,137.0,40.0,ghjmu,<=50K
28.0,Private,170473.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,784.0,123.0,38.0,rfxzivrefzih,>50K
57.0,Private,70425.0,Masters,14,Married-civ-spouse,Transport-moving,Husband,Black,Male,2741.0,1974.0,39.0,lxqiubzojzegb,<=50K
70.0,Local-gov,136484.0,Bachelors,13,Widowed,Sales,Not-in-family,White,Female,734.0,216.0,14.0,uainolfynkcc,<=50K
28.0,Self-emp-inc,527458.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15873.0,104.0,38.0,jabnohbsxjphd,>50K
25.0,Private,263307.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,4604.0,70.0,29.0,pzienaonofuel,<=50K
45.0,State-gov,228193.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,3201.0,159.0,36.0,uwjexyqkilbin,<=50K
35.0,Private,341439.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,1213.0,5.0,38.0,twuucmrhfipds,<=50K
18.0,Private,259094.0,12th,8,Never-married,Other-service,Own-child,White,Male,4394.0,95.0,12.0,xoleasfmdvgsy,<=50K
32.0,Private,93754.0,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,3124.0,145.0,37.0,ulklumuvyoap,<=50K
17.0,Private,77531.0,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,4728.0,210.0,8.0,kvwswjshinabz,<=50K
20.0,State-gov,292742.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2415.0,2126.0,32.0,wzytylajdrfj,<=50K
26.0,Local-gov,36151.0,HS-grad,9,Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,4439.0,193.0,42.0,wqmjvunygxdf,<=50K
28.0,Private,45967.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,3392.0,26.0,58.0,gdefzeypbwbh,<=50K
33.0,Private,184126.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,221.0,94.0,40.0,oylfdzaeaygea,<=50K
37.0,Private,88321.0,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,1201.0,7.0,40.0,lyturkubdokeq,<=50K
45.0,Private,89469.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1408.0,59.0,38.0,dwfyetwbigi,>50K
49.0,Private,113440.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,850.0,84.0,36.0,kepjgxultuxk,<=50K
43.0,Self-emp-inc,175587.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,1191.0,75.0,38.0,iinttehgyswq,<=50K
41.0,Private,272767.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,1130.0,81.0,50.0,lovotxzmmocl,<=50K
27.0,Private,100069.0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,4392.0,175.0,38.0,kqjnhvpiznex,<=50K
33.0,Self-emp-not-inc,248903.0,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,2314.0,41.0,39.0,nzohgeiznpay,<=50K
42.0,Self-emp-inc,431528.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4383.0,180.0,52.0,bpkznddksych,<=50K
65.0,Private,436179.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,690.0,118.0,37.0,xruoeaqgyydt,<=50K
50.0,Private,330984.0,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,2825.0,74.0,39.0,chyxcsfearsig,<=50K
17.0,Private,149749.0,11th,7,Never-married,Adm-clerical,Unmarried,Black,Female,67.0,120.0,40.0,wqackatmchdi,<=50K
34.0,Local-gov,252822.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,4651.0,35.0,40.0,ldwqvcyezirgd,<=50K
34.0,Private,259421.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,28.0,108.0,37.0,yqttkg,>50K
53.0,Private,286659.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,11949.0,5.0,40.0,docccuiqvcil,>50K
53.0,Private,163386.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4008.0,188.0,36.0,tselpuuadlvz,<=50K
60.0,Private,303044.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,4999.0,72.0,36.0,rrkvhupckpqdo,>50K
43.0,Local-gov,239348.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,98.0,75.0,40.0,lfcctzfibhve,<=50K
42.0,Private,46350.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4120.0,217.0,39.0,cvktmbwujftrn,<=50K
45.0,Private,213649.0,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,2550.0,134.0,38.0,efgvrojirqen,<=50K
41.0,Private,163605.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,191.0,91.0,38.0,jqcevpfovqsdk,>50K
45.0,Private,219886.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3886.0,172.0,52.0,amhqyaxpzlygm,<=50K
42.0,Private,380254.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,560.0,15.0,45.0,jbilansngslmp,<=50K
41.0,Private,194131.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3057.0,124.0,39.0,vjurfaxommdo,<=50K
51.0,State-gov,94921.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3892.0,113.0,38.0,oambnmpmxzkc,<=50K
30.0,Private,166118.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3368.0,188.0,36.0,zhyoimbtfxwp,>50K
54.0,Private,19582.0,Some-college,10,Divorced,Transport-moving,Unmarried,White,Female,1899.0,128.0,39.0,hgewxaxdhuys,<=50K
34.0,Private,290573.0,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,132.0,106.0,39.0,wsglbghvufsig,>50K
32.0,Private,190694.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,2181.0,113.0,65.0,uzcpasaudtwp,<=50K
29.0,Private,301939.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4568.0,170.0,39.0,umqhoefhzcyu,<=50K
18.0,Private,192662.0,12th,8,Never-married,Sales,Own-child,White,Female,1665.0,1600.0,16.0,ikblahpovijak,<=50K
49.0,Private,313609.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,1240.0,121.0,45.0,xlugpaicqxhk,<=50K
56.0,Private,43838.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,689.0,154.0,39.0,fyqskovnugeg,>50K
51.0,Private,141977.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2551.0,217.0,53.0,ighempjreznrg,>50K
38.0,Private,221389.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2667.0,151.0,27.0,sfrtmiuazbmx,<=50K
39.0,Local-gov,163005.0,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,365.0,209.0,44.0,fqsxuu,>50K
61.0,Private,247334.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2039.0,87.0,53.0,xbtlyxcnjsgc,<=50K
57.0,Private,122406.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3293.0,133.0,36.0,ladsrimkqppc,>50K
47.0,Private,21751.0,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4830.0,162.0,38.0,wmqvtfrytdxtg,>50K
33.0,State-gov,224475.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,97157.0,76.0,35.0,wtrlhjrhtraw,>50K
59.0,Private,229159.0,10th,6,Widowed,Other-service,Not-in-family,White,Female,2180.0,59.0,39.0,xdurvmyeoqoj,<=50K
25.0,Private,405434.0,5th-6th,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,2356.0,212.0,39.0,qyjyuapsgmms,>50K
66.0,Self-emp-not-inc,192234.0,Masters,14,Widowed,Sales,Not-in-family,White,Female,1125.0,76.0,29.0,pllthkksbhank,<=50K
40.0,Private,201266.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1974.0,218.0,50.0,txdvkaigantnx,>50K
21.0,Private,181197.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,3226.0,186.0,43.0,zfisjgspclut,<=50K
18.0,Private,126179.0,Some-college,10,Never-married,Sales,Own-child,White,Female,1985.0,47.0,23.0,dkdvpftxvabwa,<=50K
23.0,Private,174965.0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,2907.0,180.0,26.0,uzutprvtzpeiv,<=50K
57.0,Private,108114.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4178.0,214.0,40.0,xcfozm,<=50K
48.0,Private,192747.0,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4990.0,60.0,40.0,sfwwvdhkrfgh,>50K
55.0,Private,130879.0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4425.0,145.0,40.0,vadtpmqpaaaly,<=50K
51.0,Private,125816.0,Assoc-voc,11,Widowed,Craft-repair,Unmarried,Black,Female,1859.0,168.0,53.0,rtrtmv,<=50K
32.0,State-gov,327197.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,109.0,18.0,40.0,mkjjne,<=50K
31.0,Private,29415.0,Assoc-acdm,12,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,3058.0,178.0,36.0,xztdwnaagspjo,<=50K
22.0,Private,168871.0,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,2373.0,67.0,47.0,hfejuxquwgyx,<=50K
60.0,Private,144095.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,11185.0,154.0,25.0,xkgfqnhakmhn,>50K
28.0,Self-emp-not-inc,167406.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,202.0,207.0,38.0,dbilfgpllmmk,<=50K
18.0,Private,214261.0,11th,7,Never-married,Other-service,Own-child,White,Female,1608.0,8.0,7.0,uwhaqehdwckv,<=50K
30.0,Private,104577.0,7th-8th,4,Separated,Craft-repair,Not-in-family,White,Male,3990.0,133.0,36.0,uxfzdturgptq,<=50K
60.0,Self-emp-not-inc,181127.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,4821.0,64.0,61.0,yaqwlsszbggtk,<=50K
59.0,Private,66686.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,533.0,25.0,38.0,vosnourvrrrvf,>50K
51.0,Private,134941.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,9388.0,155.0,56.0,r,>50K
27.0,Self-emp-not-inc,67117.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,244.0,213.0,39.0,ddxotmeecyll,>50K
35.0,?,419896.0,9th,5,Married-civ-spouse,?,Husband,White,Male,3567.0,112.0,37.0,gccvjcjebzbs,>50K
39.0,Private,149683.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,134.0,75.0,50.0,yeadcagezxnrd,>50K
23.0,Federal-gov,169098.0,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,2105.0,98.0,40.0,khhwuwsnfqfd,<=50K
33.0,Private,207780.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,4351.0,90.0,39.0,tzkvpuhrojysi,<=50K
35.0,Private,21024.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1966.0,116.0,40.0,wvqimdfjbnww,<=50K
23.0,Private,362397.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,4623.0,89.0,26.0,maivyhkqkqoc,<=50K
17.0,Private,38810.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3566.0,1542.0,40.0,hsnvtydxsyxgs,<=50K
54.0,?,62163.0,10th,6,Married-civ-spouse,?,Husband,White,Male,3021.0,213.0,35.0,frymzosyyihd,<=50K
34.0,Private,212088.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,807.0,217.0,43.0,iggxjlggtmlxp,<=50K
50.0,Self-emp-not-inc,61108.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,1702.0,38.0,18.0,grgqgtladnppr,<=50K
43.0,Private,176471.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2055.0,52.0,31.0,mkrodrkzyqdn,>50K
73.0,Private,73760.0,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,2951.0,95.0,20.0,htsphqgbvlbi,<=50K
26.0,Private,251750.0,HS-grad,9,Married-AF-spouse,Sales,Husband,White,Male,4980.0,1677.0,32.0,zhdfwtfsoevuf,<=50K
48.0,Private,198391.0,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,1419.0,7.0,50.0,toolohfsuirz,<=50K
30.0,Private,209957.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2518.0,182.0,39.0,dvasabeuyrht,<=50K
63.0,Self-emp-not-inc,103455.0,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4667.0,139.0,59.0,khecbgawmvobz,<=50K
27.0,Self-emp-not-inc,58736.0,Some-college,10,Never-married,Other-service,Other-relative,White,Male,1727.0,59.0,30.0,hkwmnhbcthwc,<=50K
29.0,Private,181295.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3143.0,190.0,39.0,hjhxhcgjhexe,<=50K
33.0,Self-emp-not-inc,246668.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,3831.0,144.0,68.0,aliggojnftka,>50K
50.0,Private,72130.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,3151.0,69.0,40.0,rxwnsftajbpvd,<=50K
18.0,Private,127070.0,11th,7,Never-married,Sales,Own-child,White,Female,3767.0,119.0,31.0,xmozwnenilsm,<=50K
31.0,Private,184329.0,Some-college,10,Separated,Other-service,Unmarried,White,Female,978.0,213.0,61.0,jowrsxgemosc,<=50K
37.0,Self-emp-inc,425080.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,4787.0,11.0,38.0,hbchzaspzohh,<=50K
29.0,Private,235871.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,884.0,2115.0,35.0,jkesbfpohrgi,<=50K
32.0,Private,391408.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2918.0,185.0,60.0,akxlyitxrfege,<=50K
57.0,Self-emp-not-inc,263238.0,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Male,1480.0,151.0,43.0,dafvumtkgaym,<=50K
31.0,Private,306116.0,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,3172.0,30.0,55.0,xukcwszoaymdq,<=50K
53.0,Private,197824.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,1456.0,130.0,17.0,xakbhvpzrjihx,<=50K
44.0,Private,165747.0,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,2156.0,171.0,31.0,dwxtsyoouogdp,<=50K
23.0,Private,68826.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3411.0,91.0,36.0,xeyrrrgtqpkf,<=50K
28.0,Private,365661.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1345.0,127.0,37.0,cofuaufdukof,<=50K
44.0,Private,69547.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3639.0,55.0,40.0,wdmmaageyuiek,>50K
40.0,Private,202186.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1734.0,68.0,41.0,quqlujvsoxxj,<=50K
28.0,?,211513.0,Assoc-voc,11,Never-married,?,Not-in-family,Black,Female,661.0,176.0,38.0,tjdxtkvawglil,<=50K
24.0,Private,249778.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,3066.0,107.0,24.0,uabrmmtdjkzj,>50K
32.0,Private,140331.0,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Female,829.0,98.0,39.0,mtsvmtgjnoftn,>50K
32.0,Private,368228.0,Assoc-voc,11,Separated,Sales,Unmarried,White,Female,2153.0,27.0,41.0,trutlbemduyy,<=50K
25.0,Private,290168.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,1992.0,1606.0,37.0,atjblrkfjolp,<=50K
26.0,Private,112314.0,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,381.0,113.0,37.0,dkhoqdkmgrpww,<=50K
45.0,Private,129871.0,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,3554.0,50.0,13.0,smzcyrkoqqor,<=50K
65.0,Local-gov,206582.0,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,3404.0,176.0,20.0,uzqsgoarvifa,<=50K
46.0,Private,78860.0,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,3889.0,84.0,27.0,mkykxeufuesi,<=50K
42.0,State-gov,94174.0,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,2725.0,2012.0,92.0,bcpkahrfcael,<=50K
39.0,Self-emp-inc,147823.0,9th,5,Divorced,Sales,Not-in-family,White,Male,2770.0,67.0,36.0,kuifedxucxgt,<=50K
51.0,Private,199003.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,95845.0,180.0,37.0,lxahqizorqoe,>50K
34.0,Private,38789.0,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,1037.0,197.0,40.0,emegkyyupqxyu,<=50K
24.0,Private,193768.0,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,1141.0,209.0,40.0,pngwegiedcbso,<=50K
19.0,Private,308842.0,12th,8,Never-married,Sales,Own-child,Black,Female,2626.0,3.0,36.0,xgffyxyieoack,<=50K
64.0,Self-emp-inc,28550.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4095.0,164.0,39.0,upxtdjyjwsgm,<=50K
51.0,Private,134434.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,1785.0,2510.0,39.0,larnrafswatk,>50K
55.0,Private,208937.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,4409.0,27.0,40.0,olmgowsfhmtr,<=50K
26.0,Private,48846.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3679.0,54.0,38.0,arafrxlejapu,<=50K
30.0,Self-emp-not-inc,304459.0,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Other,Male,3582.0,61.0,37.0,exjzdx,<=50K
54.0,Self-emp-not-inc,121733.0,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,1676.0,88.0,54.0,zsvofdwuvumti,<=50K
70.0,Private,109393.0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,592.0,103.0,18.0,xofiscykokpxj,<=50K
62.0,Private,148847.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,4814.0,204.0,39.0,bamwdbwiiygrt,<=50K
18.0,?,179250.0,Some-college,10,Never-married,?,Own-child,White,Male,4273.0,13.0,26.0,mvzxjbmwldoc,<=50K
35.0,Private,130852.0,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Female,2044.0,154.0,50.0,tgkdxcbawywme,<=50K
39.0,Self-emp-inc,285989.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4316.0,186.0,37.0,zbxkwvdetiipw,<=50K
46.0,Self-emp-inc,220825.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4496.0,78.0,52.0,urjhjnjvfzdz,>50K
28.0,Private,218140.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,1712.0,54.0,18.0,qchppmkbarijl,<=50K
39.0,Self-emp-not-inc,114577.0,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,2508.0,48.0,52.0,eaqxajkaxoaf,>50K
62.0,Private,16659.0,5th-6th,3,Widowed,Machine-op-inspct,Unmarried,White,Female,1659.0,66.0,40.0,kfxiuijoaqvqt,<=50K
34.0,Private,15115.0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,3476.0,32.0,39.0,plqldcywdmuc,<=50K
35.0,Private,213786.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4561.0,120.0,37.0,npxrmxndpbzj,>50K
37.0,Private,83360.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,44922.0,55.0,56.0,hvubapdfozrp,<=50K
67.0,Private,111553.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,3719.0,6.0,39.0,zorzlcwlsmmk,<=50K
31.0,Private,488326.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,1526.0,51.0,38.0,lopallphswyqm,<=50K
35.0,Private,139831.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,4402.0,179.0,41.0,pqsaydkrdohm,>50K
36.0,Self-emp-inc,208714.0,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,4963.0,91.0,70.0,ftgwdc,<=50K
49.0,Self-emp-not-inc,179320.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,1733.0,192.0,38.0,jelktdigtqtdp,<=50K
21.0,Private,209730.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4744.0,206.0,13.0,apgogsuzjmgqx,<=50K
21.0,Private,108725.0,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,2558.0,53.0,28.0,jiwulvbjwsmbq,<=50K
54.0,Private,38622.0,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,9823.0,122.0,81.0,vofyccrmvmqxk,<=50K
57.0,Private,52158.0,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,4979.0,192.0,38.0,qvztcxqmabnd,<=50K
