age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24,Without-pay,18,11th,16,Widowed,Machine-op-inspct,Unmarried,White,Female,92,2042,81,Iran,<=50K
90,Local-gov,74,9th,6,Married-spouse-absent,Tech-support,Wife,Black,Female,92,1628,56,?,<=50K
38,Never-worked,15,9th,7,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,44,2231,32,Greece,>50K
41,Federal-gov,88,5th-6th,14,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,17,1719,68,Cuba,>50K
59,Self-emp-not-inc,100,HS-grad,12,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,41,2206,25,Cuba,>50K
19,Self-emp-not-inc,64,Masters,2,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,9,1944,44,Greece,>50K
73,?,3,11th,5,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,23,155,26,Columbia,<=50K
46,Private,90,Assoc-voc,3,Married-AF-spouse,Other-service,Unmarried,Other,Male,77,2201,53,Laos,>50K
85,Federal-gov,20,5th-6th,10,Married-civ-spouse,?,Own-child,Black,Female,71,653,85,Holand-Netherlands,<=50K
41,Self-emp-inc,47,1st-4th,12,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,90,2465,86,Haiti,<=50K
21,Federal-gov,62,Assoc-voc,14,Widowed,Tech-support,Not-in-family,Black,Male,26,2258,24,Hong,<=50K
52,Self-emp-not-inc,97,5th-6th,7,Widowed,Sales,Own-child,White,Male,19,1740,96,Hungary,>50K
30,?,24,Some-college,4,Divorced,Farming-fishing,Other-relative,White,Female,67,1594,73,South,<=50K
40,Self-emp-not-inc,82,Prof-school,8,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,56,1825,57,Iran,>50K
37,Local-gov,40,Preschool,4,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,8,810,34,China,<=50K
28,Local-gov,9,HS-grad,16,Married-spouse-absent,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,46,155,18,United-States,>50K
84,?,72,5th-6th,11,Divorced,Armed-Forces,Other-relative,Other,Male,72,1628,74,Yugoslavia,>50K
26,Without-pay,71,9th,1,Married-AF-spouse,Prof-specialty,Other-relative,Other,Male,2,2547,76,Dominican-Republic,<=50K
57,?,92,Assoc-acdm,15,Married-spouse-absent,Transport-moving,Wife,Other,Female,5,1590,47,South,<=50K
83,Without-pay,41,9th,8,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,14,1848,46,Jamaica,>50K
31,Private,19,1st-4th,8,Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,33,2392,29,United-States,>50K
31,Local-gov,86,Assoc-voc,16,Divorced,Sales,Husband,Other,Male,68,625,47,Guatemala,<=50K
23,Never-worked,67,Assoc-voc,13,Separated,Other-service,Own-child,White,Female,97,653,96,Puerto-Rico,<=50K
21,Private,78,HS-grad,10,Separated,Transport-moving,Unmarried,Other,Female,65,213,46,Canada,<=50K
37,State-gov,66,Preschool,4,Married-spouse-absent,Craft-repair,Own-child,Other,Male,51,1573,64,Scotland,<=50K
89,?,87,10th,14,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,43,155,5,Guatemala,<=50K
88,Never-worked,24,Bachelors,8,Widowed,Handlers-cleaners,Other-relative,Black,Male,3,1740,16,Germany,<=50K
40,Private,84,Doctorate,15,Married-civ-spouse,Farming-fishing,Wife,Black,Female,52,3770,43,Nicaragua,>50K
27,Federal-gov,35,Masters,8,Never-married,Machine-op-inspct,Wife,White,Male,88,213,76,Vietnam,<=50K
53,Private,46,10th,12,Married-spouse-absent,Tech-support,Wife,Other,Male,4,1539,54,Vietnam,<=50K
49,Self-emp-not-inc,32,5th-6th,14,Never-married,Priv-house-serv,Own-child,White,Female,26,1258,29,Outlying-US(Guam-USVI-etc),>50K
64,Never-worked,34,10th,16,Never-married,Other-service,Husband,White,Male,30,2206,18,South,<=50K
22,Local-gov,42,Assoc-voc,9,Never-married,?,Not-in-family,Other,Female,36,1651,42,Portugal,<=50K
86,Self-emp-inc,92,7th-8th,3,Never-married,Tech-support,Wife,White,Female,46,2080,51,France,<=50K
86,Federal-gov,37,Prof-school,8,Separated,Armed-Forces,Own-child,White,Male,73,3683,96,Cuba,>50K
39,Self-emp-inc,100,1st-4th,6,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,7,2339,88,United-States,>50K
67,Self-emp-inc,82,12th,7,Separated,Transport-moving,Other-relative,White,Female,28,2080,56,China,>50K
25,Federal-gov,55,HS-grad,16,Married-civ-spouse,?,Other-relative,Black,Female,14,1726,68,Guatemala,<=50K
74,Without-pay,35,1st-4th,2,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,57,2547,84,China,<=50K
20,?,99,11th,5,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,31,1573,68,Nicaragua,>50K
19,Never-worked,65,Preschool,2,Widowed,Adm-clerical,Wife,Other,Female,40,1944,9,Japan,>50K
32,Private,93,HS-grad,6,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,65,2246,17,Nicaragua,<=50K
74,Never-worked,20,11th,13,Married-AF-spouse,?,Unmarried,Other,Male,85,2754,49,England,<=50K
85,Self-emp-inc,99,12th,7,Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,21,2754,81,Portugal,<=50K
80,?,46,Some-college,16,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,95,1740,25,Holand-Netherlands,>50K
24,Self-emp-inc,98,Prof-school,5,Married-civ-spouse,Other-service,Unmarried,Black,Male,82,2465,4,Mexico,>50K
75,State-gov,91,Prof-school,9,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,31,4356,9,Puerto-Rico,>50K
33,Self-emp-not-inc,62,1st-4th,6,Widowed,Handlers-cleaners,Not-in-family,Other,Male,97,2352,53,Taiwan,<=50K
72,Without-pay,62,7th-8th,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,6,1590,33,England,>50K
87,Never-worked,78,Doctorate,7,Married-civ-spouse,Armed-Forces,Unmarried,Other,Male,28,2754,98,Yugoslavia,>50K
88,Self-emp-not-inc,30,Preschool,16,Married-AF-spouse,Adm-clerical,Own-child,White,Female,88,880,10,Ireland,<=50K
58,Never-worked,91,Assoc-acdm,1,Divorced,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,84,2547,10,Laos,>50K
67,Never-worked,51,5th-6th,7,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Male,28,1762,12,Greece,<=50K
66,Federal-gov,4,Doctorate,10,Divorced,Craft-repair,Not-in-family,Black,Male,17,1911,48,Columbia,>50K
78,Federal-gov,68,Prof-school,14,Married-AF-spouse,Tech-support,Unmarried,Black,Male,39,2282,6,South,>50K
19,Local-gov,6,Bachelors,4,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,16,1573,89,Yugoslavia,<=50K
46,Private,41,1st-4th,12,Married-civ-spouse,Armed-Forces,Wife,Other,Male,58,1825,35,Canada,>50K
33,Without-pay,3,1st-4th,7,Married-spouse-absent,Priv-house-serv,Wife,Other,Male,1,1887,24,Puerto-Rico,>50K
51,Self-emp-inc,39,Prof-school,16,Married-civ-spouse,Tech-support,Unmarried,Other,Female,53,810,33,Mexico,<=50K
48,?,100,1st-4th,4,Married-civ-spouse,Armed-Forces,Wife,Other,Male,69,1741,64,Holand-Netherlands,>50K
39,Local-gov,27,Doctorate,15,Divorced,Farming-fishing,Husband,White,Female,55,2238,77,Vietnam,<=50K
45,Private,13,Masters,5,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,56,1429,99,Jamaica,>50K
76,Self-emp-inc,44,HS-grad,4,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,99,1594,15,Cambodia,<=50K
23,Local-gov,0,12th,11,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,36,2246,64,South,>50K
63,Self-emp-inc,74,Prof-school,16,Widowed,Sales,Husband,Black,Female,31,155,32,Trinadad&Tobago,>50K
87,Without-pay,93,Masters,9,Married-civ-spouse,Priv-house-serv,Unmarried,Other,Male,65,1902,4,Hong,<=50K
90,Local-gov,78,Doctorate,2,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,95,1648,57,France,>50K
58,State-gov,0,12th,6,Married-spouse-absent,Tech-support,Not-in-family,Other,Female,96,1380,29,Portugal,>50K
34,?,0,HS-grad,6,Widowed,Exec-managerial,Other-relative,Other,Male,18,2057,95,Iran,<=50K
25,Private,96,10th,1,Divorced,Tech-support,Own-child,White,Male,30,2603,25,Outlying-US(Guam-USVI-etc),<=50K
24,?,11,11th,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,14,2179,53,United-States,>50K
35,Self-emp-inc,29,Assoc-voc,16,Married-AF-spouse,Armed-Forces,Husband,Other,Male,85,2754,14,Ecuador,<=50K
36,Self-emp-inc,5,Assoc-acdm,2,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,95,2465,43,Italy,>50K
18,Self-emp-not-inc,69,11th,11,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Male,32,1848,82,Japan,>50K
31,State-gov,57,Doctorate,3,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,11,2377,41,Philippines,<=50K
61,Federal-gov,30,12th,12,Divorced,Other-service,Husband,Amer-Indian-Eskimo,Male,78,2282,11,Jamaica,>50K
56,Without-pay,18,Bachelors,11,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,15,1672,94,?,>50K
62,Self-emp-not-inc,16,5th-6th,5,Never-married,Exec-managerial,Unmarried,Other,Female,7,2267,33,Japan,>50K
53,?,81,Preschool,6,Separated,Machine-op-inspct,Unmarried,White,Female,71,2205,48,Taiwan,<=50K
80,Self-emp-inc,75,1st-4th,16,Married-civ-spouse,Protective-serv,Not-in-family,Other,Male,74,1648,97,Honduras,<=50K
40,Local-gov,9,Doctorate,3,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,62,213,30,Germany,>50K
47,State-gov,9,Some-college,10,Separated,Craft-repair,Unmarried,Black,Male,84,1564,62,Honduras,<=50K
80,Local-gov,90,1st-4th,10,Married-AF-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,33,2179,10,Greece,>50K
21,Self-emp-not-inc,76,Masters,4,Never-married,Prof-specialty,Own-child,Black,Male,18,1258,34,?,<=50K
35,Local-gov,64,Bachelors,2,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,Male,42,2754,97,Holand-Netherlands,>50K
67,Private,28,12th,1,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,27,1848,3,Outlying-US(Guam-USVI-etc),<=50K
27,Without-pay,77,Bachelors,11,Divorced,Sales,Husband,Asian-Pac-Islander,Male,24,2603,31,Japan,<=50K
66,Self-emp-not-inc,87,12th,3,Divorced,Machine-op-inspct,Unmarried,White,Female,69,1092,14,Hong,>50K
40,Self-emp-inc,58,Masters,7,Never-married,Craft-repair,Other-relative,White,Female,67,1590,76,Portugal,>50K
61,Federal-gov,48,HS-grad,14,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Male,29,653,62,Jamaica,>50K
82,Federal-gov,27,Doctorate,16,Separated,Other-service,Other-relative,Black,Female,30,1977,88,Laos,>50K
89,Self-emp-not-inc,25,Masters,15,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,95,625,77,Thailand,>50K
35,State-gov,84,1st-4th,1,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,34,1669,76,Cambodia,>50K
73,Federal-gov,76,Doctorate,3,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,26,1977,90,Hong,<=50K
71,Federal-gov,24,11th,15,Separated,Exec-managerial,Own-child,Black,Female,67,1092,85,India,>50K
56,Private,5,9th,12,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,23,2258,91,Poland,>50K
41,Private,34,1st-4th,7,Widowed,Armed-Forces,Unmarried,White,Female,72,1485,74,Philippines,<=50K
67,State-gov,76,Assoc-voc,6,Divorced,Transport-moving,Wife,Black,Female,24,1628,31,Canada,>50K
53,Private,59,Bachelors,7,Married-spouse-absent,Prof-specialty,Own-child,White,Male,6,974,49,Canada,>50K
86,Self-emp-inc,43,Bachelors,15,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,74,1590,37,El-Salvador,<=50K
57,Self-emp-not-inc,79,7th-8th,12,Divorced,Prof-specialty,Unmarried,Other,Male,99,1740,92,Hungary,>50K
58,Never-worked,59,Prof-school,8,Married-civ-spouse,Prof-specialty,Own-child,Black,Female,43,1564,91,Hong,<=50K
89,Self-emp-inc,21,Masters,10,Married-spouse-absent,Machine-op-inspct,Wife,Other,Male,52,1876,24,England,>50K
50,?,100,Prof-school,12,Married-spouse-absent,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,90,2206,49,Columbia,<=50K
31,Local-gov,12,Assoc-voc,1,Married-civ-spouse,Armed-Forces,Own-child,Other,Female,45,1504,59,Portugal,<=50K
24,Without-pay,98,Assoc-voc,16,Married-spouse-absent,Adm-clerical,Husband,White,Male,100,1564,22,Nicaragua,>50K
58,Without-pay,5,10th,14,Divorced,Exec-managerial,Other-relative,White,Male,79,213,4,Yugoslavia,>50K
63,Self-emp-inc,20,11th,16,Widowed,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,18,1726,7,Cambodia,>50K
23,Without-pay,31,Doctorate,7,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,3,1510,94,Iran,<=50K
24,State-gov,98,HS-grad,4,Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,92,1740,69,Nicaragua,>50K
29,Never-worked,23,Preschool,7,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,63,2042,27,Holand-Netherlands,<=50K
88,Never-worked,19,Masters,16,Divorced,Exec-managerial,Other-relative,Black,Male,58,1911,11,Italy,<=50K
83,Local-gov,85,11th,2,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Female,63,2002,43,Dominican-Republic,>50K
70,Federal-gov,47,Some-college,9,Separated,Priv-house-serv,Not-in-family,Other,Male,39,1594,63,Taiwan,>50K
20,Self-emp-inc,6,Bachelors,10,Never-married,Sales,Unmarried,Black,Male,94,1816,43,Portugal,>50K
75,Federal-gov,68,Some-college,15,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,5,1669,2,Laos,>50K
54,?,73,Bachelors,9,Married-AF-spouse,Machine-op-inspct,Wife,Other,Female,47,810,68,Germany,>50K
32,Without-pay,24,Prof-school,5,Married-civ-spouse,Tech-support,Own-child,Black,Male,22,1755,19,Peru,<=50K
18,Never-worked,47,5th-6th,12,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,51,1870,48,Japan,<=50K
53,State-gov,32,Some-college,8,Married-spouse-absent,Other-service,Husband,White,Male,49,810,28,China,>50K
21,Without-pay,74,Masters,11,Widowed,Transport-moving,Not-in-family,Other,Male,73,1651,66,Honduras,>50K
68,Self-emp-inc,90,5th-6th,7,Never-married,Prof-specialty,Not-in-family,White,Male,12,2467,77,Germany,>50K
46,Self-emp-not-inc,91,Some-college,15,Divorced,Armed-Forces,Own-child,Other,Male,32,3175,21,Hungary,<=50K
45,Self-emp-not-inc,16,HS-grad,4,Married-spouse-absent,Other-service,Unmarried,White,Female,79,1726,31,Greece,<=50K
60,Without-pay,98,Some-college,5,Never-married,Transport-moving,Not-in-family,Other,Male,32,1590,69,Trinadad&Tobago,>50K
54,?,22,Assoc-voc,16,Married-spouse-absent,Farming-fishing,Wife,White,Female,35,3900,26,Haiti,<=50K
17,Never-worked,28,Some-college,9,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,60,1740,34,Yugoslavia,<=50K
52,Local-gov,28,1st-4th,5,Widowed,Other-service,Wife,White,Female,62,1411,95,Laos,<=50K
30,Self-emp-not-inc,78,1st-4th,12,Married-spouse-absent,Craft-repair,Not-in-family,Other,Male,92,2472,96,South,>50K
35,?,89,Assoc-voc,1,Married-spouse-absent,Tech-support,Wife,White,Male,90,1258,53,Iran,<=50K
80,Local-gov,5,9th,4,Never-married,Tech-support,Husband,White,Female,99,1429,78,Canada,<=50K
63,Without-pay,66,11th,1,Married-spouse-absent,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,82,2201,91,Trinadad&Tobago,<=50K
55,Never-worked,35,Bachelors,4,Divorced,Other-service,Own-child,Other,Female,44,2377,91,Jamaica,<=50K
68,Without-pay,75,Assoc-acdm,5,Widowed,Armed-Forces,Husband,White,Male,51,2201,66,Ecuador,>50K
25,State-gov,51,11th,13,Never-married,Handlers-cleaners,Own-child,Other,Female,56,974,41,Poland,<=50K
19,Without-pay,77,7th-8th,7,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,92,1564,59,Poland,>50K
45,Without-pay,99,7th-8th,15,Separated,Farming-fishing,Unmarried,Other,Male,8,2559,74,Honduras,>50K
44,Local-gov,56,Preschool,6,Never-married,Farming-fishing,Own-child,Other,Male,49,1504,20,Greece,>50K
51,State-gov,95,Bachelors,13,Divorced,Tech-support,Unmarried,Other,Male,48,1977,92,?,>50K
82,Self-emp-inc,94,Bachelors,8,Divorced,Craft-repair,Husband,Black,Female,55,2472,5,Philippines,<=50K
45,State-gov,5,Assoc-voc,1,Married-civ-spouse,Sales,Wife,White,Male,22,1719,13,Mexico,<=50K
19,Never-worked,29,HS-grad,11,Never-married,Craft-repair,Unmarried,Black,Female,62,2129,81,Greece,<=50K
76,Never-worked,91,Assoc-acdm,6,Never-married,Farming-fishing,Own-child,White,Male,95,625,45,Trinadad&Tobago,>50K
79,Local-gov,53,12th,4,Never-married,?,Not-in-family,White,Female,57,1980,60,Canada,>50K
65,State-gov,65,Masters,4,Divorced,?,Husband,Asian-Pac-Islander,Male,85,2547,31,Canada,<=50K
27,?,61,1st-4th,5,Widowed,Armed-Forces,Husband,Black,Female,34,2457,97,Greece,<=50K
74,State-gov,26,Prof-school,14,Married-AF-spouse,Handlers-cleaners,Unmarried,Black,Female,55,653,15,Trinadad&Tobago,>50K
42,Local-gov,28,HS-grad,2,Widowed,Craft-repair,Husband,Amer-Indian-Eskimo,Female,41,1669,3,Taiwan,<=50K
45,Never-worked,39,Bachelors,4,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,64,1719,1,Vietnam,>50K
89,Local-gov,97,Some-college,7,Divorced,Other-service,Husband,White,Male,43,1579,91,Jamaica,<=50K
55,Without-pay,47,HS-grad,12,Separated,Handlers-cleaners,Other-relative,White,Female,11,2201,34,Laos,>50K
70,Never-worked,32,7th-8th,7,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,8,1092,99,Nicaragua,<=50K
41,State-gov,4,Masters,7,Married-civ-spouse,Transport-moving,Husband,White,Male,23,1844,47,Greece,<=50K
40,Private,54,Assoc-acdm,14,Married-AF-spouse,Farming-fishing,Other-relative,Black,Female,56,1735,37,Ireland,>50K
27,Local-gov,0,Bachelors,5,Widowed,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,85,323,1,United-States,<=50K
44,State-gov,11,Masters,6,Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Female,56,2057,1,Greece,>50K
26,Local-gov,51,Doctorate,7,Married-civ-spouse,?,Wife,White,Male,55,2163,77,India,<=50K
67,Federal-gov,99,7th-8th,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,93,1408,8,Japan,>50K
38,Never-worked,68,Doctorate,7,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Female,8,1510,52,England,>50K
25,?,26,Masters,14,Never-married,Machine-op-inspct,Own-child,Black,Female,21,1510,56,Thailand,<=50K
31,Never-worked,15,12th,15,Widowed,Farming-fishing,Husband,White,Male,76,1340,23,Peru,<=50K
32,Self-emp-not-inc,92,Prof-school,12,Widowed,Farming-fishing,Husband,White,Female,43,155,8,?,>50K
67,Self-emp-not-inc,16,11th,14,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,9,3004,16,?,>50K
19,Without-pay,70,11th,7,Married-AF-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,75,2282,95,Outlying-US(Guam-USVI-etc),<=50K
84,Federal-gov,95,Doctorate,15,Never-married,Exec-managerial,Wife,Black,Female,33,1944,68,Cuba,<=50K
29,Never-worked,2,10th,3,Separated,Protective-serv,Other-relative,White,Female,45,1651,35,Laos,>50K
44,Self-emp-not-inc,17,1st-4th,7,Separated,Prof-specialty,Not-in-family,White,Male,51,4356,63,Haiti,<=50K
59,Self-emp-not-inc,65,7th-8th,14,Separated,Protective-serv,Husband,Asian-Pac-Islander,Female,88,4356,39,Thailand,<=50K
70,Local-gov,32,11th,11,Never-married,?,Other-relative,White,Female,71,2001,3,Mexico,<=50K
30,Without-pay,97,Assoc-voc,15,Divorced,Sales,Husband,Other,Male,85,1138,21,Taiwan,<=50K
39,State-gov,38,1st-4th,4,Divorced,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,29,1411,32,Philippines,>50K
76,State-gov,68,Doctorate,3,Married-AF-spouse,Adm-clerical,Unmarried,White,Female,87,1485,41,Japan,<=50K
56,Without-pay,94,10th,3,Married-AF-spouse,?,Husband,Other,Male,66,1258,39,Yugoslavia,<=50K
80,Without-pay,4,Preschool,11,Married-spouse-absent,Tech-support,Not-in-family,White,Female,42,2149,12,Iran,<=50K
86,Self-emp-not-inc,79,Assoc-acdm,3,Married-AF-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,37,1573,47,Philippines,<=50K
35,?,21,9th,8,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Male,70,2377,57,Hungary,>50K
84,Local-gov,10,Preschool,16,Widowed,Farming-fishing,Other-relative,Other,Female,20,2129,74,Nicaragua,<=50K
30,?,16,Assoc-acdm,6,Married-AF-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,49,1429,27,Taiwan,>50K
63,State-gov,2,10th,6,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,100,625,35,Dominican-Republic,<=50K
87,Never-worked,46,Bachelors,8,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Female,38,1380,59,Hungary,<=50K
63,Never-worked,61,HS-grad,12,Widowed,Other-service,Own-child,Amer-Indian-Eskimo,Female,85,1668,7,Nicaragua,>50K
85,Never-worked,46,Preschool,6,Married-spouse-absent,Craft-repair,Wife,White,Male,41,213,58,Puerto-Rico,>50K
85,?,32,Assoc-voc,7,Separated,Farming-fishing,Other-relative,Black,Male,81,2472,13,Hong,<=50K
88,?,23,Doctorate,2,Never-married,Handlers-cleaners,Wife,White,Male,32,1138,65,Portugal,>50K
25,Never-worked,61,Preschool,14,Widowed,Handlers-cleaners,Own-child,Other,Female,47,1408,48,Laos,>50K
34,Federal-gov,1,9th,9,Divorced,Exec-managerial,Unmarried,Black,Male,82,1510,76,Hungary,<=50K
21,Local-gov,36,1st-4th,13,Separated,Farming-fishing,Not-in-family,Other,Female,27,3004,35,Taiwan,>50K
86,Local-gov,89,7th-8th,11,Married-spouse-absent,Machine-op-inspct,Own-child,Other,Female,75,1672,33,Peru,<=50K
63,Private,8,10th,8,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,85,1848,53,Haiti,<=50K
22,?,47,7th-8th,6,Married-civ-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,72,2444,47,Mexico,<=50K
24,Local-gov,91,5th-6th,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,62,1594,50,Hungary,>50K
27,Without-pay,0,Masters,5,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Female,87,2457,17,Hungary,>50K
64,Private,35,Preschool,7,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,40,2377,4,Cambodia,<=50K
25,?,26,7th-8th,16,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,83,2179,36,Cambodia,<=50K
80,Self-emp-not-inc,62,Doctorate,15,Married-spouse-absent,Tech-support,Unmarried,Asian-Pac-Islander,Male,20,1844,29,Portugal,<=50K
50,Federal-gov,52,Assoc-acdm,9,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,91,1429,6,Ecuador,<=50K
56,Self-emp-not-inc,22,Bachelors,11,Widowed,Exec-managerial,Wife,White,Male,6,1870,49,Outlying-US(Guam-USVI-etc),>50K
33,Private,31,9th,1,Divorced,Exec-managerial,Husband,Other,Male,41,2754,7,Poland,>50K
89,Private,1,10th,14,Widowed,Farming-fishing,Husband,White,Male,92,2392,78,Poland,>50K
57,Self-emp-inc,93,11th,9,Divorced,Prof-specialty,Own-child,Black,Female,75,1977,55,Mexico,>50K
71,Federal-gov,3,HS-grad,4,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,6,2467,2,South,>50K
60,Self-emp-not-inc,3,7th-8th,7,Divorced,Prof-specialty,Own-child,Other,Male,80,1648,48,El-Salvador,<=50K
77,Self-emp-not-inc,98,10th,7,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,31,1594,65,Greece,>50K
61,Local-gov,36,Assoc-voc,1,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,45,1741,9,England,>50K
18,Private,42,11th,12,Married-AF-spouse,?,Unmarried,Other,Male,71,419,13,Dominican-Republic,<=50K
60,Without-pay,20,11th,3,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Female,36,1421,29,Holand-Netherlands,<=50K
37,Never-worked,5,Assoc-acdm,11,Separated,Armed-Forces,Own-child,Other,Male,25,1628,8,South,>50K
41,Self-emp-inc,88,5th-6th,7,Married-AF-spouse,Prof-specialty,Own-child,Black,Female,29,1539,24,Ireland,<=50K
83,?,83,5th-6th,13,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,46,3900,96,South,<=50K
45,Never-worked,54,Bachelors,12,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Female,69,2754,10,Ireland,>50K
61,Never-worked,3,1st-4th,13,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,57,1579,30,Haiti,<=50K
60,Self-emp-inc,83,7th-8th,15,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,63,2415,33,India,>50K
19,Federal-gov,23,7th-8th,8,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,72,2267,69,Taiwan,>50K
81,Local-gov,48,9th,6,Separated,Protective-serv,Not-in-family,Black,Male,68,1740,45,Peru,>50K
18,Never-worked,94,Bachelors,7,Widowed,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,33,1902,41,Cuba,<=50K
21,State-gov,30,12th,13,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,37,2201,32,Cambodia,<=50K
41,Federal-gov,89,Bachelors,16,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,1,1648,78,Japan,<=50K
86,Self-emp-not-inc,7,11th,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,23,2467,98,Peru,<=50K
66,State-gov,42,Doctorate,9,Never-married,?,Not-in-family,White,Female,49,2415,7,Philippines,<=50K
